approval-date	reimbursement-id	case-id	amazon-order-id	reason	sku	fnsku	asin	product-name	condition	currency-unit	amount-per-unit	amount-total	quantity-reimbursed-cash	quantity-reimbursed-inventory	quantity-reimbursed-total	original-reimbursement-id	original-reimbursement-type
2026-05-11T06:10:55+00:00	8291421012		408-4606128-4621166	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	182.56	182.56	1	0	1		
2026-05-11T05:42:27+00:00	8291206272		403-9760187-9742749	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-11T05:29:10+00:00	8291410192		402-3244364-4587525	CustomerReturn	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	379.66	379.66	1	0	1		
2026-05-11T04:46:10+00:00	8279511232	12563310772	S02-9520104-7564346	ReturnAdjustment	1030600_EAN	X001ORNFU3	B0BQ73MK6H	Cubelelo Drift 3M 3x3 (Magnetic) Stickerless Speed Cube | Enhances Auto-Alignment & Fast Turning with 48 NDM Magnets | Brainteaser Stress Buster Brainstorming Puzzle for Kids & Adults	NewItem	INR	232.43	232.43	1		1		
2026-05-11T04:42:54+00:00	8291066202		404-4464160-2629123	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-11T01:28:23+00:00	8290469932		405-2632774-9258756	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	182.56	182.56	1	0	1		
2026-05-10T23:40:07+00:00	8290570672		405-7243188-7633102	CustomerReturn	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-10T22:57:08+00:00	8290697502		402-6705578-0757930	CustomerReturn	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	181.60	181.60	1	0	1		
2026-05-10T21:26:16+00:00	8290526832		402-7880428-6288306	CustomerReturn	1020200	X0019BU39P	B08LBJ3P8L	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	NewItem	INR	111.26	111.26	1	0	1		
2026-05-10T21:20:43+00:00	8290538282		403-1681694-9427565	CustomerReturn	1630201	X001I5SK8D	B09QMNCWYG	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	199.80	199.80	1	0	1		
2026-05-10T17:50:33+00:00	8289523612		406-2164922-4735520	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-10T17:36:40+00:00	8290200232		403-3624075-0489100	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	0.42	0.42	1	0	1		
2026-05-10T15:49:26+00:00	8289633102		405-8338112-3468310	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.89	155.89	1	0	1		
2026-05-10T13:54:09+00:00	8289346502		406-7846690-6945934	CustomerReturn	TB00004	X002C9CNJL	B0FF9R4GS4	TinkerBox Stack & Balance Human Tower | Wooden Interlocking Toy Set | Promotes Critical Thinking & Creativity | Early Learning Educational Game for Kids Children Boys Girls	NewItem	INR	542.99	542.99	1	0	1		
2026-05-10T13:17:04+00:00	8288996882		402-1100214-9564349	CustomerReturn	CLB0525	X00271Q95N	B0DQ8XH4J5	Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults	NewItem	INR	9.95	9.95	1	0	1		
2026-05-10T13:02:03+00:00	8288626212		405-1051081-9441156	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-10T11:57:24+00:00	8276922062	12564936122	S02-9520104-7564346	ReturnAdjustment	1030603	X0027JJ8K3	B0DRVMTFN1	Cubelelo Drift 3M v3 3x3 (Magnetic UV Coated) Speedcube - New Version | Premium Glossy Finish, Ultra Fast & Smooth Turns, Enhanced Auto-Alignment with 48 Magnets | Puzzle Cube for Kids & Adults	NewItem	INR	394.97	394.97	1		1		
2026-05-10T10:23:05+00:00	8288131252		407-8824678-6492332	CustomerServiceIssue	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	447.76	447.76	1	0	1		
2026-05-10T09:06:07+00:00	8287285272		407-8824678-6492332	CustomerServiceIssue	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	447.76	447.76	1	0	1		
2026-05-10T05:20:50+00:00	8274540862	12564182322	S02-0464399-0606529	ReturnAdjustment	1050200	X001GM0XER	B09K7QTCXP	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	NewItem	INR	232.43	232.43	1		1		
2026-05-10T04:28:12+00:00	8287310362		171-3244876-6325122	CustomerReturn	1040400	X002DFU80F	B0FL7TDJLF	Cubelelo Drift 4x4 Stickerless Cube Puzzle Toy | Combines Smoothness, Stability & Durability | 4x4x4 Speedcube for Beginners| Suitable for Kids Ages 6 to 14 Years Old, Boys, Girls & Adults	NewItem	INR	2.84	2.84	1	0	1		
2026-05-10T02:30:56+00:00	8287090182		405-9757571-8742700	CustomerServiceIssue	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	469.00	469.00	1	0	1		
2026-05-10T01:11:15+00:00	8286403102		407-1916309-6721915	CustomerReturn	1120600	X0027JGNCT	B0DRVRHR6G	Cubelelo Drift 3x3 Mirror Blue (Magnetic) (Tiled) Speedcube | Premium New Version Shape-Shifting Puzzle with Stunning Looks, Buttery Smooth Turns & Durability | Ideal for Kids Boys Girls Ages 6 & up	NewItem	INR	183.56	183.56	1	0	1		
2026-05-09T22:17:12+00:00	8286644452		408-0215044-7453951	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-09T21:49:22+00:00	8286168092		405-8673017-5020367	CustomerReturn	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	49.34	49.34	1	0	1		
2026-05-09T14:50:58+00:00	8285500482		171-5628135-0474733	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	41.60	41.60	1	0	1		
2026-05-09T14:06:38+00:00	8285629742		402-1579138-1360344	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	26.49	26.49	1	0	1		
2026-05-09T11:45:39+00:00	8284598212		408-4262992-3259565	CustomerServiceIssue	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	46.77	46.77	1	0	1		
2026-05-09T11:32:48+00:00	8272243862	12555667462	S02-8286653-0908421	ReturnAdjustment	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	29.12	29.12	1		1		
2026-05-09T06:58:11+00:00	8283870282		408-5587208-5096346	CustomerServiceIssue	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	168.46	168.46	1	0	1		
2026-05-09T04:34:46+00:00	8283101182		171-9644499-2353124	CustomerReturn	1670100_EAN	X001S3J90D	B0C55MBRHV	Cubelelo Drift Megaminx 2x2 Stickerless Speedcube Puzzle for Kids & Adults | 12 Sided Unique Challenging Puzzle with Adjustable Tension & Anti-pop Design	NewItem	INR	3.80	3.80	1	0	1		
2026-05-09T04:28:20+00:00	8283242022		407-1304985-2489102	CustomerServiceIssue	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	1.84	1.84	1	0	1		
2026-05-09T03:17:04+00:00	8283085602		402-0967392-9554707	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-08T22:56:54+00:00	8283185442		408-2586788-5622750	CustomerReturn	1120100	X0019BU32H	B08LBGYZ51	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	NewItem	INR	55.05	55.05	1	0	1		
2026-05-08T21:55:36+00:00	8282883092		408-8232560-7041162	CustomerServiceIssue	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	469.00	469.00	1	0	1		
2026-05-08T21:28:00+00:00	8281959062		406-6046572-2757155	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	0.42	0.42	1	0	1		
2026-05-08T20:08:15+00:00	8282675712		407-9046498-0369150	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	155.61	155.61	1	0	1		
2026-05-08T15:49:30+00:00	8281702382		404-7162043-0965911	CustomerServiceIssue	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	0.42	0.42	1	0	1		
2026-05-08T14:28:51+00:00	8281659882		407-8824678-6492332	CustomerReturn	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	430.65	430.65	1	0	1		
2026-05-08T12:22:20+00:00	8281346942		405-7408993-5860309	CustomerReturn	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.89	155.89	1	0	1		
2026-05-08T11:38:41+00:00	8280199652		403-2082006-2269158	CustomerReturn	1630202	X001ETHG47	B09B7PNSTV	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	NewItem	INR	15.91	15.91	1	0	1		
2026-05-08T10:18:18+00:00	8280478462		405-1218673-0047524	CustomerReturn	1030600_EAN	X001ORNFU3	B0BQ73MK6H	Cubelelo Drift 3M 3x3 (Magnetic) Stickerless Speed Cube | Enhances Auto-Alignment & Fast Turning with 48 NDM Magnets | Brainteaser Stress Buster Brainstorming Puzzle for Kids & Adults	NewItem	INR	379.66	379.66	1	0	1		
2026-05-08T02:23:52+00:00	8279295772		406-3776879-7062763	CustomerServiceIssue	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	49.34	49.34	1	0	1		
2026-05-07T22:14:21+00:00	8278975342		171-2301839-8747543	CustomerReturn	1460570	X0022KW403	B08M5C5XSY	Cubelelo Drift 4x4 Stickerless with Stand | High-Performance Speed Cube | Smooth Turning & Durable | Ideal for Beginners & Pros for Kids & Adults	NewItem	INR	313.00	313.00	1	0	1		
2026-05-07T20:22:16+00:00	8278951902		407-8630061-6275500	CustomerServiceIssue	1030800_EAN	X001P8BZA3	B0BRXKFQWS	Cubelelo Drift 3M Plus v2 3x3 (MagLev) Magnetic Speedcube (New Version) | Cube for Kids Boys Girls Children Ages 4 5 6 7 8 & Above | Premium 3x3x3 for Speedcubing with Excellent Performance	NewItem	INR	914.55	914.55	1	0	1		
2026-05-07T19:12:34+00:00	8278942022		403-7613464-7128357	CustomerReturn	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	140.70	140.70	1	0	1		
2026-05-07T18:35:58+00:00	8278420262		402-2656977-2559509	CustomerServiceIssue	1030500	X0018CDFL3	B08H88N2N9	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	NewItem	INR	7.06	7.06	1	0	1		
2026-05-07T18:05:05+00:00	8279043382		403-3118221-9964329	CustomerServiceIssue	1280600_EAN	X001PEDWDF	B0BSFD6XY8	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	NewItem	INR	154.99	154.99	1	0	1		
2026-05-07T14:10:01+00:00	8276953432		406-7143635-9671557	CustomerServiceIssue	1460553	X001WPZI9N	B0BYVHGR5H	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	NewItem	INR	30.37	30.37	1	0	1		
2026-05-07T09:58:42+00:00	8275455702		404-8862194-1914723	CustomerReturn	1050200	X001GM0XER	B09K7QTCXP	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	NewItem	INR	332.04	332.04	1	0	1		
2026-05-07T04:41:52+00:00	8274513432		171-3912443-3933926	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-07T04:04:21+00:00	8274312292		406-9610671-3601118	CustomerReturn	1280100a	X001LHLHUV	B09QYW9DYC	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	NewItem	INR	46.96	46.96	1	0	1		
2026-05-07T02:40:52+00:00	8274605202		403-3074311-5312369	CustomerReturn	1460501	X001VLOAKL	B08XK25RRF	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	NewItem	INR	184.46	184.46	1	0	1		
2026-05-07T02:03:34+00:00	8274407052		402-4182457-7453154	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	6.61	6.61	1	0	1		
2026-05-07T01:03:13+00:00	8274592342		403-2644386-0754749	CustomerServiceIssue	1120038a	X002CWQDK3	B0FHW9DQ29	Cubelelo Drift Mirror 3x3 (Tiled - Colored) Speed Cube | No Stickers, Premium Finish with Smooth Turning Speedcube for Kids and Adults	NewItem	INR	2.84	2.84	1	0	1		
2026-05-06T22:43:30+00:00	8274345952		404-2584659-3393129	CustomerReturn	1960100	X001ESH40T	B09B75WYR2	Cubelelo Drift Mini 3x3 Keychain | Magic Speed Cube Toy | Puzzle for Kids and Adults | Compact and Handy Multi Purpose Brain Teaser Game for Fun and Joy | for Ages 3 Years and Above	NewItem	INR	13.61	13.61	1	0	1		
2026-05-06T21:33:20+00:00	8273947952		404-1648022-1484332	CustomerServiceIssue	1120038a	X002CWQDK3	B0FHW9DQ29	Cubelelo Drift Mirror 3x3 (Tiled - Colored) Speed Cube | No Stickers, Premium Finish with Smooth Turning Speedcube for Kids and Adults	NewItem	INR	2.84	2.84	1	0	1		
2026-05-06T20:25:27+00:00	8273936722		404-2584659-3393129	CustomerServiceIssue	1960100	X001ESH40T	B09B75WYR2	Cubelelo Drift Mini 3x3 Keychain | Magic Speed Cube Toy | Puzzle for Kids and Adults | Compact and Handy Multi Purpose Brain Teaser Game for Fun and Joy | for Ages 3 Years and Above	NewItem	INR	13.61	13.61	1	0	1		
2026-05-06T18:56:49+00:00	8273487282		171-1584015-0008358	CustomerReturn	1630223	X002IIXAZ7	B0GN1TJ7F4	Cubelelo Drift Clang! | 2-4 Players Classic Magnetic Attraction Strategy Game | Features 24 Magnets & Adjustable Rope | Fun Gifting Toy for Family, Teens & Adults | Compact and Travel Friendly	NewItem	INR	447.76	447.76	1	0	1		
2026-05-06T17:09:16+00:00	8273366372		403-8057342-2597951	CustomerReturn	1030400	X0012WM1NR	B07XPNC385	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	NewItem	INR	0.88	0.88	1	0	1		
2026-05-06T16:57:46+00:00	8273564722		407-6680498-4346701	CustomerServiceIssue	1140022	X001602BQR	B08169YZPG	Cubelelo Drift Gear 3x3 Stickerless Cube Speed Cube | Toy for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle 3x3x3 (Multicolor)	NewItem	INR	79.61	79.61	1	0	1		
2026-05-06T16:33:43+00:00	8273356112		406-7916920-2030769	CustomerServiceIssue	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-06T10:37:25+00:00	8272045812			Damaged_Warehouse	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	12.48	12.48	1	0	1		
2026-05-06T10:37:24+00:00	8272045782			Damaged_Warehouse	1030300_EAN	X002C88WLZ	B0FBMGT6V7	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	NewItem	INR	12.48	12.48	1	0	1		
2026-05-06T09:44:46+00:00	8271423222		407-1857701-8699551	CustomerServiceIssue	1460503	X001VFXJDV	B08XK4V59M	Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	NewItem	INR	37.52	37.52	1	0	1		
2026-05-06T09:11:29+00:00	8271145532		402-1008893-8769937	CustomerReturn	1460580	X002345VBR	B079WVQD89	Cubelelo Drift 4x4 with Cube Lubricant and Stand Combo | High-Performance Speed Cube | Adjustable Tension & Smooth Turning | Durable & Reliable | Ideal for All Ages	NewItem	INR	3.86	3.86	1	0	1		
2026-05-06T09:08:53+00:00	8271138652		408-7284173-3024354	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-06T06:56:45+00:00	8269969582		404-5041725-5087565	CustomerServiceIssue	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	37.52	37.52	1	0	1		
2026-05-06T06:52:34+00:00	8270990702		404-1007859-0777135	CustomerServiceIssue	1040300	X001G4QY25	B09HH8XQ14	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	NewItem	INR	14.76	14.76	1	0	1		
2026-05-06T04:57:29+00:00	8270715252		406-7377540-5548317	CustomerReturn	4001001a	X001VD95XL	B0CJBLTM11	Cubelelo Drift Daily Calendar Puzzle | A-Puzzle-A-Day | Wooden Challenging Tangram Puzzle Toys for Adults and Kids | Compact, Travel Friendly Toy for Return & Birthday Gifts	NewItem	INR	165.42	165.42	1	0	1		
2026-05-06T04:09:37+00:00	8270704152		403-7557517-8248355	CustomerServiceIssue	1260100	X001VFDNDR	B0CJFVM7VR	Cubelelo Drift Puppet I Speed Cube | Brain Teaser Puzzle Toys | Limited Rotation | Creative New Cube for Kids and Adults	NewItem	INR	3.80	3.80	1	0	1		
2026-05-06T01:27:16+00:00	8269835662		404-1413672-5707525	CustomerReturn	1030604	X0027JJHDB	B0DRVQVFJB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	NewItem	INR	332.04	332.04	1	0	1		
2026-05-06T00:25:23+00:00	8270292512		405-0162977-1962705	CustomerServiceIssue	1630210	X00262W227	B09HH8CC7Y	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	NewItem	INR	155.90	155.90	1	0	1		
2026-05-05T23:48:07+00:00	8270555732		407-0416714-3455504	CustomerReturn	1630222	X002HPDYRF	B0GH18NXXG	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	NewItem	INR	284.42	284.42	1	0	1		
2026-05-05T23:00:25+00:00	8270253882		407-1718855-5912304	CustomerServiceIssue	1290300	X00239RFKR	B0DB6311DK	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	NewItem	INR	37.52	37.52	1	0	1		
